                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    319,                0.39588,                0.30093,                0.81919,                0.99184,                      1,                  0.995,                0.74798,                 1.0521,                0.48664,                0.97665,             0.00074072,             0.00074072,             0.00074072
                    320,                0.43332,                0.34474,                0.81162,                0.99182,                      1,                  0.995,                 0.7468,                 1.0868,                0.49366,                0.97794,             0.00073676,             0.00073676,             0.00073676
                    321,                0.41603,                0.31646,                0.83626,                0.99193,                      1,                  0.995,                 0.7298,                  1.081,                0.49388,                0.96883,              0.0007328,              0.0007328,              0.0007328
                    322,                0.36432,                 0.2971,                0.77738,                0.99193,                      1,                  0.995,                 0.7298,                  1.081,                0.49388,                0.96883,             0.00072884,             0.00072884,             0.00072884
                    323,                0.39598,                0.28595,                0.78352,                0.99209,                      1,                  0.995,                0.71812,                 1.0589,                0.48529,                0.95569,             0.00072488,             0.00072488,             0.00072488
                    324,                0.35649,                0.34646,                0.80506,                0.99221,                      1,                  0.995,                0.73515,                 1.0265,                0.47255,                0.94455,             0.00072092,             0.00072092,             0.00072092
                    325,                0.41248,                0.29919,                0.78578,                0.99221,                      1,                  0.995,                0.73515,                 1.0265,                0.47255,                0.94455,             0.00071696,             0.00071696,             0.00071696
                    326,                0.39221,                0.32478,                0.73051,                0.99249,                      1,                  0.995,                0.75004,                  1.005,                0.45858,                0.94132,               0.000713,               0.000713,               0.000713
                    327,                 0.3368,                0.29569,                0.77706,                0.99267,                      1,                  0.995,                0.72569,                0.98579,                0.48706,                0.94876,             0.00070904,             0.00070904,             0.00070904
                    328,                0.36701,                0.28727,                0.79641,                0.99267,                      1,                  0.995,                0.72569,                0.98579,                0.48706,                0.94876,             0.00070508,             0.00070508,             0.00070508
                    329,                0.41331,                0.31696,                0.77798,                0.99292,                      1,                  0.995,                0.72599,                 1.0197,                0.48404,                0.96212,             0.00070112,             0.00070112,             0.00070112
                    330,                0.41738,                0.32894,                0.79639,                0.99339,                      1,                  0.995,                0.72003,                 1.0545,                0.48829,                0.96365,             0.00069716,             0.00069716,             0.00069716
                    331,                0.44629,                 0.3297,                0.81796,                0.99339,                      1,                  0.995,                0.72003,                 1.0545,                0.48829,                0.96365,              0.0006932,              0.0006932,              0.0006932
                    332,                0.37667,                0.28686,                0.81059,                0.99349,                      1,                  0.995,                0.71228,                 1.0477,                0.46924,                0.95219,             0.00068924,             0.00068924,             0.00068924
                    333,                0.39119,                 0.3048,                0.85634,                0.99375,                      1,                  0.995,                 0.7192,                 1.0531,                0.46226,                0.94359,             0.00068528,             0.00068528,             0.00068528
                    334,                0.42787,                0.29197,                0.75843,                0.99375,                      1,                  0.995,                 0.7192,                 1.0531,                0.46226,                0.94359,             0.00068132,             0.00068132,             0.00068132
                    335,                 0.4169,                0.34378,                0.82822,                0.99327,                      1,                  0.995,                0.71228,                 1.0693,                0.47865,                0.94203,             0.00067736,             0.00067736,             0.00067736
                    336,                0.41254,                0.30163,                 0.7997,                0.99273,                      1,                  0.995,                 0.6826,                 1.0926,                 0.4692,                0.95306,              0.0006734,              0.0006734,              0.0006734
                    337,                0.35843,                0.33241,                0.76904,                0.99273,                      1,                  0.995,                 0.6826,                 1.0926,                 0.4692,                0.95306,             0.00066944,             0.00066944,             0.00066944
                    338,                 0.3937,                0.35288,                0.81044,                0.99264,                      1,                  0.995,                0.68511,                 1.1022,                0.46849,                0.97229,             0.00066548,             0.00066548,             0.00066548
                    339,                0.44678,                0.31132,                0.82359,                0.99215,                      1,                  0.995,                 0.7147,                 1.1146,                0.48125,                 0.9906,             0.00066152,             0.00066152,             0.00066152
                    340,                 0.4644,                 0.3267,                0.85476,                0.99215,                      1,                  0.995,                 0.7147,                 1.1146,                0.48125,                 0.9906,             0.00065756,             0.00065756,             0.00065756
                    341,                0.40815,                0.31537,                0.79975,                0.99174,                      1,                  0.995,                0.69577,                 1.1132,                0.49967,                0.98888,              0.0006536,              0.0006536,              0.0006536
                    342,                0.44399,                0.31164,                0.74824,                0.99138,                      1,                  0.995,                0.73451,                 1.1056,                0.50526,                0.96956,             0.00064964,             0.00064964,             0.00064964
                    343,                0.44031,                0.32013,                0.84098,                0.99138,                      1,                  0.995,                0.73451,                 1.1056,                0.50526,                0.96956,             0.00064568,             0.00064568,             0.00064568
                    344,                0.38885,                0.32776,                0.81288,                0.99158,                      1,                  0.995,                0.70414,                 1.0884,                0.51016,                0.95495,             0.00064172,             0.00064172,             0.00064172
                    345,                0.43671,                0.31873,                 0.8073,                0.99187,                      1,                  0.995,                0.71963,                  1.057,                0.50746,                0.94505,             0.00063776,             0.00063776,             0.00063776
                    346,                0.40845,                0.29513,                0.77125,                0.99187,                      1,                  0.995,                0.71963,                  1.057,                0.50746,                0.94505,              0.0006338,              0.0006338,              0.0006338
                    347,                0.41647,                0.31132,                0.78975,                 0.9921,                      1,                  0.995,                0.71963,                 1.0164,                0.49752,                0.94266,             0.00062984,             0.00062984,             0.00062984
                    348,                0.37084,                 0.3165,                0.78373,                0.99224,                      1,                  0.995,                 0.7332,                0.98594,                0.49785,                0.94772,             0.00062588,             0.00062588,             0.00062588
