                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    318,                0.57468,                0.51568,                0.87309,                0.97094,                      1,                  0.995,                 0.8955,                0.48644,                0.45504,                0.70902,             0.00074468,             0.00074468,             0.00074468
                    319,                0.57258,                0.48629,                0.88108,                0.97094,                      1,                  0.995,                 0.8955,                0.48644,                0.45504,                0.70902,             0.00074072,             0.00074072,             0.00074072
                    320,                0.54256,                0.47856,                0.88981,                0.97094,                      1,                  0.995,                 0.8955,                0.48644,                0.45504,                0.70902,             0.00073676,             0.00073676,             0.00073676
                    321,                0.67346,                0.55902,                0.91082,                0.97092,                      1,                  0.995,                 0.8955,                0.43602,                0.38957,                0.69643,              0.0007328,              0.0007328,              0.0007328
                    322,                0.54422,                0.49362,                0.87164,                0.97092,                      1,                  0.995,                 0.8955,                0.43602,                0.38957,                0.69643,             0.00072884,             0.00072884,             0.00072884
                    323,                0.56913,                0.46492,                0.85964,                0.97092,                      1,                  0.995,                 0.8955,                0.43602,                0.38957,                0.69643,             0.00072488,             0.00072488,             0.00072488
                    324,                0.60179,                0.52514,                0.93615,                0.97113,                      1,                  0.995,                 0.8955,                0.43457,                0.37179,                0.69563,             0.00072092,             0.00072092,             0.00072092
                    325,                0.56323,                0.46855,                0.86735,                0.97113,                      1,                  0.995,                 0.8955,                0.43457,                0.37179,                0.69563,             0.00071696,             0.00071696,             0.00071696
                    326,                0.59459,                0.52416,                0.90244,                0.97113,                      1,                  0.995,                 0.8955,                0.43457,                0.37179,                0.69563,               0.000713,               0.000713,               0.000713
                    327,                0.51264,                0.46665,                0.79883,                0.97118,                      1,                  0.995,                 0.8955,                0.43894,                0.35565,                0.69916,             0.00070904,             0.00070904,             0.00070904
                    328,                0.67188,                0.47151,                0.88581,                0.97118,                      1,                  0.995,                 0.8955,                0.43894,                0.35565,                0.69916,             0.00070508,             0.00070508,             0.00070508
                    329,                0.52975,                0.49891,                0.86677,                0.97118,                      1,                  0.995,                 0.8955,                0.43894,                0.35565,                0.69916,             0.00070112,             0.00070112,             0.00070112
                    330,                0.55244,                0.49656,                0.87842,                0.97182,                      1,                  0.995,                 0.8955,                0.48677,                0.36982,                0.70621,             0.00069716,             0.00069716,             0.00069716
                    331,                0.44149,                0.45555,                0.83349,                0.97182,                      1,                  0.995,                 0.8955,                0.48677,                0.36982,                0.70621,              0.0006932,              0.0006932,              0.0006932
                    332,                0.46823,                0.44389,                0.85583,                0.97182,                      1,                  0.995,                 0.8955,                0.48677,                0.36982,                0.70621,             0.00068924,             0.00068924,             0.00068924
                    333,                0.48829,                0.43752,                 0.8826,                0.97201,                      1,                  0.995,                 0.8955,                0.53093,                  0.432,                0.70455,             0.00068528,             0.00068528,             0.00068528
                    334,                0.57107,                0.50703,                0.87914,                0.97201,                      1,                  0.995,                 0.8955,                0.53093,                  0.432,                0.70455,             0.00068132,             0.00068132,             0.00068132
                    335,                0.54603,                0.47727,                0.88475,                0.97201,                      1,                  0.995,                 0.8955,                0.53093,                  0.432,                0.70455,             0.00067736,             0.00067736,             0.00067736
                    336,                0.50517,                 0.4503,                0.85055,                0.97219,                      1,                  0.995,                 0.8955,                0.47612,                0.44062,                0.69456,              0.0006734,              0.0006734,              0.0006734
                    337,                0.58339,                0.47972,                0.90336,                0.97219,                      1,                  0.995,                 0.8955,                0.47612,                0.44062,                0.69456,             0.00066944,             0.00066944,             0.00066944
                    338,                0.56771,                0.47552,                0.86174,                0.97219,                      1,                  0.995,                 0.8955,                0.47612,                0.44062,                0.69456,             0.00066548,             0.00066548,             0.00066548
                    339,                0.67913,                 0.5427,                0.94147,                0.97193,                      1,                  0.995,                 0.8955,                0.39836,                 0.3977,                0.67903,             0.00066152,             0.00066152,             0.00066152
                    340,                0.51406,                0.45636,                0.80364,                0.97193,                      1,                  0.995,                 0.8955,                0.39836,                 0.3977,                0.67903,             0.00065756,             0.00065756,             0.00065756
                    341,                0.61076,                0.50936,                0.88614,                0.97193,                      1,                  0.995,                 0.8955,                0.39836,                 0.3977,                0.67903,              0.0006536,              0.0006536,              0.0006536
                    342,                0.45165,                0.40205,                0.80594,                0.97169,                      1,                  0.995,                  0.995,                0.37824,                0.36301,                 0.6724,             0.00064964,             0.00064964,             0.00064964
                    343,                0.50506,                0.46802,                0.85738,                0.97169,                      1,                  0.995,                  0.995,                0.37824,                0.36301,                 0.6724,             0.00064568,             0.00064568,             0.00064568
                    344,                0.56283,                0.46502,                0.85255,                0.97169,                      1,                  0.995,                  0.995,                0.37824,                0.36301,                 0.6724,             0.00064172,             0.00064172,             0.00064172
                    345,                0.54705,                 0.4902,                0.89427,                0.97166,                      1,                  0.995,                  0.995,                0.35242,                0.38156,                 0.6698,             0.00063776,             0.00063776,             0.00063776
                    346,                0.50935,                0.41897,                0.87009,                0.97166,                      1,                  0.995,                  0.995,                0.35242,                0.38156,                 0.6698,              0.0006338,              0.0006338,              0.0006338
                    347,                0.49008,                0.42876,                0.89514,                0.97166,                      1,                  0.995,                  0.995,                0.35242,                0.38156,                 0.6698,             0.00062984,             0.00062984,             0.00062984
                    348,                 0.5012,                0.43454,                0.84804,                0.97191,                      1,                  0.995,                 0.8955,                0.40453,                0.34359,                0.67409,             0.00062588,             0.00062588,             0.00062588
                    349,                0.52002,                0.42886,                0.83472,                0.97191,                      1,                  0.995,                 0.8955,                0.40453,                0.34359,                0.67409,             0.00062192,             0.00062192,             0.00062192
                    350,                0.45732,                0.43819,                0.86261,                0.97191,                      1,                  0.995,                 0.8955,                0.40453,                0.34359,                0.67409,             0.00061796,             0.00061796,             0.00061796
                    351,                0.58162,                0.48192,                0.88838,                0.97235,                      1,                  0.995,                 0.8955,                0.46547,                0.36427,                0.68262,               0.000614,               0.000614,               0.000614
                    352,                0.45574,                0.45088,                0.84897,                0.97235,                      1,                  0.995,                 0.8955,                0.46547,                0.36427,                0.68262,             0.00061004,             0.00061004,             0.00061004
                    353,                0.46633,                0.39628,                0.87221,                0.97235,                      1,                  0.995,                 0.8955,                0.46547,                0.36427,                0.68262,             0.00060608,             0.00060608,             0.00060608
                    354,                0.51408,                0.46265,                0.88268,                0.97257,                      1,                  0.995,                 0.8955,                0.46285,                0.37757,                0.68036,             0.00060212,             0.00060212,             0.00060212
                    355,                0.48758,                0.43999,                0.84133,                0.97257,                      1,                  0.995,                 0.8955,                0.46285,                0.37757,                0.68036,             0.00059816,             0.00059816,             0.00059816
                    356,                0.47635,                0.47808,                0.86122,                0.97257,                      1,                  0.995,                 0.8955,                0.46285,                0.37757,                0.68036,              0.0005942,              0.0005942,              0.0005942
                    357,                0.44926,                0.42285,                0.83279,                0.97315,                      1,                  0.995,                  0.995,                0.39031,                0.38841,                0.67272,             0.00059024,             0.00059024,             0.00059024
                    358,                0.56233,                0.47793,                0.85535,                0.97315,                      1,                  0.995,                  0.995,                0.39031,                0.38841,                0.67272,             0.00058628,             0.00058628,             0.00058628
                    359,                0.45802,                0.41283,                0.87178,                0.97315,                      1,                  0.995,                  0.995,                0.39031,                0.38841,                0.67272,             0.00058232,             0.00058232,             0.00058232
                    360,                0.49972,                0.40784,                0.83658,                0.97352,                      1,                  0.995,                  0.995,                0.32685,                0.39594,                0.66846,             0.00057836,             0.00057836,             0.00057836
                    361,                0.55586,                0.45118,                0.89379,                0.97352,                      1,                  0.995,                  0.995,                0.32685,                0.39594,                0.66846,              0.0005744,              0.0005744,              0.0005744
                    362,                0.52064,                0.43676,                0.87493,                0.97352,                      1,                  0.995,                  0.995,                0.32685,                0.39594,                0.66846,             0.00057044,             0.00057044,             0.00057044
                    363,                0.54549,                0.45161,                0.89267,                0.97334,                      1,                  0.995,                  0.995,                0.29649,                0.40571,                 0.6657,             0.00056648,             0.00056648,             0.00056648
                    364,                0.51916,                0.43539,                0.83854,                0.97334,                      1,                  0.995,                  0.995,                0.29649,                0.40571,                 0.6657,             0.00056252,             0.00056252,             0.00056252
                    365,                 0.4602,                0.40681,                0.81816,                0.97334,                      1,                  0.995,                  0.995,                0.29649,                0.40571,                 0.6657,             0.00055856,             0.00055856,             0.00055856
                    366,                0.51244,                0.47595,                0.87511,                0.97343,                      1,                  0.995,                  0.995,                0.27502,                0.39763,                  0.662,              0.0005546,              0.0005546,              0.0005546
                    367,                0.44768,                0.44019,                0.82145,                0.97343,                      1,                  0.995,                  0.995,                0.27502,                0.39763,                  0.662,             0.00055064,             0.00055064,             0.00055064
                    368,                0.56162,                0.48557,                0.88936,                0.97343,                      1,                  0.995,                  0.995,                0.27502,                0.39763,                  0.662,             0.00054668,             0.00054668,             0.00054668
                    369,                0.47349,                0.41117,                0.82716,                0.97364,                      1,                  0.995,                  0.995,                0.28502,                0.38745,                0.66075,             0.00054272,             0.00054272,             0.00054272
                    370,                0.48314,                0.45633,                0.86155,                0.97364,                      1,                  0.995,                  0.995,                0.28502,                0.38745,                0.66075,             0.00053876,             0.00053876,             0.00053876
                    371,                0.45149,                0.41512,                0.90427,                0.97364,                      1,                  0.995,                  0.995,                0.28502,                0.38745,                0.66075,              0.0005348,              0.0005348,              0.0005348
                    372,                0.40685,                0.38557,                0.85694,                0.97323,                      1,                  0.995,                  0.995,                0.30463,                 0.4016,                0.66263,             0.00053084,             0.00053084,             0.00053084
                    373,                0.52007,                0.41499,                0.89447,                0.97323,                      1,                  0.995,                  0.995,                0.30463,                 0.4016,                0.66263,             0.00052688,             0.00052688,             0.00052688
                    374,                0.47519,                0.50953,                0.94592,                0.97323,                      1,                  0.995,                  0.995,                0.30463,                 0.4016,                0.66263,             0.00052292,             0.00052292,             0.00052292
                    375,                0.51458,                0.43849,                0.88063,                 0.9729,                      1,                  0.995,                  0.995,                0.31807,                0.39494,                 0.6624,             0.00051896,             0.00051896,             0.00051896
                    376,                0.41866,                0.42837,                0.83497,                 0.9729,                      1,                  0.995,                  0.995,                0.31807,                0.39494,                 0.6624,               0.000515,               0.000515,               0.000515
                    377,                0.48366,                0.42848,                0.88086,                 0.9729,                      1,                  0.995,                  0.995,                0.31807,                0.39494,                 0.6624,             0.00051104,             0.00051104,             0.00051104
                    378,                0.55682,                0.44779,                0.89132,                0.97261,                      1,                  0.995,                  0.995,                0.29997,                0.41379,                0.66111,             0.00050708,             0.00050708,             0.00050708
                    379,                0.48998,                0.48605,                0.89226,                0.97261,                      1,                  0.995,                  0.995,                0.29997,                0.41379,                0.66111,             0.00050312,             0.00050312,             0.00050312
                    380,                0.55528,                 0.4481,                0.86889,                0.97261,                      1,                  0.995,                  0.995,                0.29997,                0.41379,                0.66111,             0.00049916,             0.00049916,             0.00049916
                    381,                0.38033,                0.38678,                0.82633,                0.97258,                      1,                  0.995,                  0.995,                0.29189,                0.44105,                0.65847,              0.0004952,              0.0004952,              0.0004952
                    382,                0.44772,                0.46269,                0.85002,                0.97258,                      1,                  0.995,                  0.995,                0.29189,                0.44105,                0.65847,             0.00049124,             0.00049124,             0.00049124
                    383,                 0.4724,                0.42023,                0.86063,                0.97258,                      1,                  0.995,                  0.995,                0.29189,                0.44105,                0.65847,             0.00048728,             0.00048728,             0.00048728
                    384,                0.45282,                0.41174,                0.86805,                0.97239,                      1,                  0.995,                  0.995,                 0.3511,                0.47787,                0.66196,             0.00048332,             0.00048332,             0.00048332
                    385,                0.45759,                0.39606,                0.82354,                0.97239,                      1,                  0.995,                  0.995,                 0.3511,                0.47787,                0.66196,             0.00047936,             0.00047936,             0.00047936
                    386,                0.46469,                0.45829,                0.85672,                0.97239,                      1,                  0.995,                  0.995,                 0.3511,                0.47787,                0.66196,              0.0004754,              0.0004754,              0.0004754
                    387,                0.48455,                0.46309,                 0.8402,                0.97263,                      1,                  0.995,                  0.995,                 0.3983,                0.52141,                0.66775,             0.00047144,             0.00047144,             0.00047144
                    388,                 0.4344,                0.46304,                0.85427,                0.97263,                      1,                  0.995,                  0.995,                 0.3983,                0.52141,                0.66775,             0.00046748,             0.00046748,             0.00046748
                    389,                 0.5403,                0.41915,                0.88022,                0.97263,                      1,                  0.995,                  0.995,                 0.3983,                0.52141,                0.66775,             0.00046352,             0.00046352,             0.00046352
                    390,                0.47132,                 0.4223,                0.81898,                0.97292,                      1,                  0.995,                  0.995,                0.38789,                0.50358,                0.67035,             0.00045956,             0.00045956,             0.00045956
                    391,                0.43966,                 0.3996,                0.85656,                0.97292,                      1,                  0.995,                  0.995,                0.38789,                0.50358,                0.67035,              0.0004556,              0.0004556,              0.0004556
                    392,                0.41019,                0.39172,                0.79986,                0.97292,                      1,                  0.995,                  0.995,                0.38789,                0.50358,                0.67035,             0.00045164,             0.00045164,             0.00045164
                    393,                0.46142,                0.43736,                0.85924,                0.97296,                      1,                  0.995,                  0.995,                0.33814,                0.40666,                 0.6663,             0.00044768,             0.00044768,             0.00044768
                    394,                0.47796,                0.44724,                 0.8524,                0.97296,                      1,                  0.995,                  0.995,                0.33814,                0.40666,                 0.6663,             0.00044372,             0.00044372,             0.00044372
                    395,                0.43173,                 0.3919,                0.90415,                0.97296,                      1,                  0.995,                  0.995,                0.33814,                0.40666,                 0.6663,             0.00043976,             0.00043976,             0.00043976
                    396,                0.54786,                0.47308,                0.84313,                0.97343,                      1,                  0.995,                  0.995,                0.31088,                 0.3543,                 0.6647,              0.0004358,              0.0004358,              0.0004358
                    397,                0.43516,                0.39537,                0.86949,                0.97343,                      1,                  0.995,                  0.995,                0.31088,                 0.3543,                 0.6647,             0.00043184,             0.00043184,             0.00043184
                    398,                0.52014,                0.41637,                0.86879,                0.97343,                      1,                  0.995,                  0.995,                0.31088,                 0.3543,                 0.6647,             0.00042788,             0.00042788,             0.00042788
                    399,                0.50435,                0.44919,                0.89347,                0.97312,                      1,                  0.995,                  0.995,                0.29468,                0.36954,                0.66354,             0.00042392,             0.00042392,             0.00042392
                    400,                0.46424,                0.40429,                0.83789,                0.97312,                      1,                  0.995,                  0.995,                0.29468,                0.36954,                0.66354,             0.00041996,             0.00041996,             0.00041996
                    401,                0.50421,                0.46174,                0.85123,                0.97312,                      1,                  0.995,                  0.995,                0.29468,                0.36954,                0.66354,               0.000416,               0.000416,               0.000416
                    402,                0.51762,                0.43751,                0.85265,                0.97331,                      1,                  0.995,                  0.995,                0.29289,                0.35368,                0.66275,             0.00041204,             0.00041204,             0.00041204
                    403,                0.49875,                0.46275,                0.87875,                0.97331,                      1,                  0.995,                  0.995,                0.29289,                0.35368,                0.66275,             0.00040808,             0.00040808,             0.00040808
                    404,                0.48692,                0.42036,                0.87405,                0.97331,                      1,                  0.995,                  0.995,                0.29289,                0.35368,                0.66275,             0.00040412,             0.00040412,             0.00040412
                    405,                0.50389,                0.43505,                  0.847,                0.97323,                      1,                  0.995,                  0.995,                0.27696,                0.32629,                0.66061,             0.00040016,             0.00040016,             0.00040016
                    406,                0.52762,                0.41454,                0.86624,                0.97323,                      1,                  0.995,                  0.995,                0.27696,                0.32629,                0.66061,              0.0003962,              0.0003962,              0.0003962
                    407,                 0.5322,                0.43119,                0.89579,                0.97323,                      1,                  0.995,                  0.995,                0.27696,                0.32629,                0.66061,             0.00039224,             0.00039224,             0.00039224
                    408,                0.42364,                0.40287,                 0.8647,                0.97348,                      1,                  0.995,                  0.995,                0.25807,                0.32495,                0.65824,             0.00038828,             0.00038828,             0.00038828
                    409,                0.57296,                0.44772,                0.88109,                0.97348,                      1,                  0.995,                  0.995,                0.25807,                0.32495,                0.65824,             0.00038432,             0.00038432,             0.00038432
                    410,                0.44826,                0.39592,                0.82271,                0.97348,                      1,                  0.995,                  0.995,                0.25807,                0.32495,                0.65824,             0.00038036,             0.00038036,             0.00038036
                    411,                 0.4583,                0.42917,                0.85068,                0.97337,                      1,                  0.995,                  0.995,                0.24504,                0.35331,                0.65673,              0.0003764,              0.0003764,              0.0003764
                    412,                0.54675,                0.48297,                0.89208,                0.97337,                      1,                  0.995,                  0.995,                0.24504,                0.35331,                0.65673,             0.00037244,             0.00037244,             0.00037244
                    413,                0.42088,                0.45139,                0.83299,                0.97337,                      1,                  0.995,                  0.995,                0.24504,                0.35331,                0.65673,             0.00036848,             0.00036848,             0.00036848
                    414,                0.44191,                0.40158,                0.85749,                0.97341,                      1,                  0.995,                  0.995,                0.25757,                0.33525,                0.65689,             0.00036452,             0.00036452,             0.00036452
                    415,                0.40654,                0.39447,                 0.8853,                0.97341,                      1,                  0.995,                  0.995,                0.25757,                0.33525,                0.65689,             0.00036056,             0.00036056,             0.00036056
                    416,                0.43201,                0.45024,                 0.8664,                0.97341,                      1,                  0.995,                  0.995,                0.25757,                0.33525,                0.65689,              0.0003566,              0.0003566,              0.0003566
                    417,                0.47568,                0.42483,                0.89351,                0.97276,                      1,                  0.995,                  0.995,                0.25651,                0.35323,                0.65601,             0.00035264,             0.00035264,             0.00035264
                    418,                0.49017,                0.41288,                0.84439,                0.97276,                      1,                  0.995,                  0.995,                0.25651,                0.35323,                0.65601,             0.00034868,             0.00034868,             0.00034868
                    419,                0.43988,                0.38076,                 0.8508,                0.97276,                      1,                  0.995,                  0.995,                0.25651,                0.35323,                0.65601,             0.00034472,             0.00034472,             0.00034472
                    420,                0.41045,                0.35804,                0.84042,                0.97266,                      1,                  0.995,                  0.995,                0.26912,                0.36947,                0.65728,             0.00034076,             0.00034076,             0.00034076
                    421,                0.43053,                0.42388,                0.78842,                0.97266,                      1,                  0.995,                  0.995,                0.26912,                0.36947,                0.65728,              0.0003368,              0.0003368,              0.0003368
                    422,                0.46423,                0.38072,                0.85464,                0.97266,                      1,                  0.995,                  0.995,                0.26912,                0.36947,                0.65728,             0.00033284,             0.00033284,             0.00033284
                    423,                0.42013,                0.39393,                0.92344,                 0.9726,                      1,                  0.995,                  0.995,                0.28474,                0.36161,                0.65928,             0.00032888,             0.00032888,             0.00032888
                    424,                0.41545,                0.42673,                0.83821,                 0.9726,                      1,                  0.995,                  0.995,                0.28474,                0.36161,                0.65928,             0.00032492,             0.00032492,             0.00032492
                    425,                0.44473,                0.37877,                0.85435,                 0.9726,                      1,                  0.995,                  0.995,                0.28474,                0.36161,                0.65928,             0.00032096,             0.00032096,             0.00032096
                    426,                0.43814,                0.39286,                0.88942,                0.97274,                      1,                  0.995,                  0.995,                0.28054,                0.34272,                0.65921,               0.000317,               0.000317,               0.000317
                    427,                0.42156,                0.37903,                0.86428,                0.97274,                      1,                  0.995,                  0.995,                0.28054,                0.34272,                0.65921,             0.00031304,             0.00031304,             0.00031304
                    428,                0.39955,                0.39355,                0.84574,                0.97274,                      1,                  0.995,                  0.995,                0.28054,                0.34272,                0.65921,             0.00030908,             0.00030908,             0.00030908
                    429,                0.44744,                0.41574,                0.85248,                 0.9729,                      1,                  0.995,                  0.995,                0.26319,                0.31892,                0.65595,             0.00030512,             0.00030512,             0.00030512
                    430,                0.46888,                0.38675,                0.83703,                 0.9729,                      1,                  0.995,                  0.995,                0.26319,                0.31892,                0.65595,             0.00030116,             0.00030116,             0.00030116
                    431,                0.39484,                0.38876,                0.88462,                 0.9729,                      1,                  0.995,                  0.995,                0.26319,                0.31892,                0.65595,              0.0002972,              0.0002972,              0.0002972
                    432,                0.45134,                0.40757,                0.87722,                0.97301,                      1,                  0.995,                  0.995,                0.26561,                0.32169,                0.65441,             0.00029324,             0.00029324,             0.00029324
                    433,                0.38332,                0.36719,                0.83752,                0.97301,                      1,                  0.995,                  0.995,                0.26561,                0.32169,                0.65441,             0.00028928,             0.00028928,             0.00028928
                    434,                0.44761,                 0.3824,                0.85628,                0.97301,                      1,                  0.995,                  0.995,                0.26561,                0.32169,                0.65441,             0.00028532,             0.00028532,             0.00028532
                    435,                0.44353,                0.40404,                 0.8909,                0.97312,                      1,                  0.995,                  0.995,                0.25414,                0.31362,                0.65299,             0.00028136,             0.00028136,             0.00028136
                    436,                0.39296,                0.35165,                0.85104,                0.97312,                      1,                  0.995,                  0.995,                0.25414,                0.31362,                0.65299,              0.0002774,              0.0002774,              0.0002774
                    437,                0.47088,                0.40876,                0.86577,                0.97312,                      1,                  0.995,                  0.995,                0.25414,                0.31362,                0.65299,             0.00027344,             0.00027344,             0.00027344
                    438,                 0.4016,                0.40112,                0.81575,                0.97331,                      1,                  0.995,                  0.995,                0.24373,                 0.3279,                0.65309,             0.00026948,             0.00026948,             0.00026948
                    439,                0.42274,                0.40304,                 0.8455,                0.97331,                      1,                  0.995,                  0.995,                0.24373,                 0.3279,                0.65309,             0.00026552,             0.00026552,             0.00026552
                    440,                0.56067,                0.49015,                0.90716,                0.97331,                      1,                  0.995,                  0.995,                0.24373,                 0.3279,                0.65309,             0.00026156,             0.00026156,             0.00026156
                    441,                0.45741,                0.39838,                0.88206,                0.97314,                      1,                  0.995,                  0.995,                0.24754,                0.34463,                0.65316,              0.0002576,              0.0002576,              0.0002576
                    442,                0.38546,                0.38349,                0.82846,                0.97314,                      1,                  0.995,                  0.995,                0.24754,                0.34463,                0.65316,             0.00025364,             0.00025364,             0.00025364
                    443,                0.38246,                0.35215,                0.87234,                0.97314,                      1,                  0.995,                  0.995,                0.24754,                0.34463,                0.65316,             0.00024968,             0.00024968,             0.00024968
                    444,                0.44973,                0.39164,                0.86226,                0.97336,                      1,                  0.995,                  0.995,                0.26306,                0.36311,                0.65478,             0.00024572,             0.00024572,             0.00024572
                    445,                0.41174,                0.38202,                0.85694,                0.97336,                      1,                  0.995,                  0.995,                0.26306,                0.36311,                0.65478,             0.00024176,             0.00024176,             0.00024176
                    446,                0.41159,                0.40532,                0.87082,                0.97336,                      1,                  0.995,                  0.995,                0.26306,                0.36311,                0.65478,              0.0002378,              0.0002378,              0.0002378
                    447,                0.42481,                0.38324,                0.87304,                0.97367,                      1,                  0.995,                  0.995,                0.27278,                0.36986,                0.65649,             0.00023384,             0.00023384,             0.00023384
                    448,                0.42707,                0.39874,                 0.8373,                0.97367,                      1,                  0.995,                  0.995,                0.27278,                0.36986,                0.65649,             0.00022988,             0.00022988,             0.00022988
                    449,                 0.4042,                0.36677,                0.84942,                0.97367,                      1,                  0.995,                  0.995,                0.27278,                0.36986,                0.65649,             0.00022592,             0.00022592,             0.00022592
                    450,                0.48759,                0.43656,                0.82853,                0.97331,                      1,                  0.995,                  0.995,                0.28398,                0.36844,                0.65754,             0.00022196,             0.00022196,             0.00022196
                    451,                0.39828,                0.37735,                0.83909,                0.97331,                      1,                  0.995,                  0.995,                0.28398,                0.36844,                0.65754,               0.000218,               0.000218,               0.000218
                    452,                0.40829,                0.39592,                0.81918,                0.97331,                      1,                  0.995,                  0.995,                0.28398,                0.36844,                0.65754,             0.00021404,             0.00021404,             0.00021404
                    453,                0.41978,                0.36933,                0.86421,                0.97355,                      1,                  0.995,                  0.995,                0.28278,                0.36386,                 0.6586,             0.00021008,             0.00021008,             0.00021008
                    454,                0.36482,                0.38346,                0.85302,                0.97355,                      1,                  0.995,                  0.995,                0.28278,                0.36386,                 0.6586,             0.00020612,             0.00020612,             0.00020612
                    455,                0.37998,                0.32969,                0.84994,                0.97355,                      1,                  0.995,                  0.995,                0.28278,                0.36386,                 0.6586,             0.00020216,             0.00020216,             0.00020216
                    456,                0.35286,                0.35253,                0.80197,                0.97326,                      1,                  0.995,                  0.995,                0.27257,                0.35588,                0.65844,              0.0001982,              0.0001982,              0.0001982
                    457,                0.37089,                0.36448,                0.82959,                0.97326,                      1,                  0.995,                  0.995,                0.27257,                0.35588,                0.65844,             0.00019424,             0.00019424,             0.00019424
                    458,                0.40423,                0.37425,                0.87323,                0.97326,                      1,                  0.995,                  0.995,                0.27257,                0.35588,                0.65844,             0.00019028,             0.00019028,             0.00019028
                    459,                0.39354,                0.40144,                0.85268,                0.97349,                      1,                  0.995,                  0.995,                0.26133,                0.34498,                0.65765,             0.00018632,             0.00018632,             0.00018632
                    460,                0.36448,                0.41515,                0.84597,                0.97349,                      1,                  0.995,                  0.995,                0.26133,                0.34498,                0.65765,             0.00018236,             0.00018236,             0.00018236
                    461,                0.38932,                0.37675,                 0.8501,                0.97349,                      1,                  0.995,                  0.995,                0.26133,                0.34498,                0.65765,              0.0001784,              0.0001784,              0.0001784
                    462,                0.38892,                0.37233,                0.84723,                0.97335,                      1,                  0.995,                  0.995,                0.25143,                0.34871,                 0.6556,             0.00017444,             0.00017444,             0.00017444
                    463,                0.35234,                0.34479,                0.84419,                0.97335,                      1,                  0.995,                  0.995,                0.25143,                0.34871,                 0.6556,             0.00017048,             0.00017048,             0.00017048
                    464,                0.38987,                 0.4075,                0.82597,                0.97335,                      1,                  0.995,                  0.995,                0.25143,                0.34871,                 0.6556,             0.00016652,             0.00016652,             0.00016652
                    465,                0.40488,                0.36504,                0.86609,                0.97375,                      1,                  0.995,                  0.995,                0.25901,                0.35767,                0.65562,             0.00016256,             0.00016256,             0.00016256
                    466,                0.30504,                0.33365,                0.85414,                0.97375,                      1,                  0.995,                  0.995,                0.25901,                0.35767,                0.65562,              0.0001586,              0.0001586,              0.0001586
                    467,                0.40587,                0.37924,                0.86802,                0.97375,                      1,                  0.995,                  0.995,                0.25901,                0.35767,                0.65562,             0.00015464,             0.00015464,             0.00015464
                    468,                0.35461,                0.34977,                0.83799,                0.97327,                      1,                  0.995,                  0.995,                0.26634,                0.37354,                0.65668,             0.00015068,             0.00015068,             0.00015068
                    469,                0.34066,                0.33793,                0.78642,                0.97327,                      1,                  0.995,                  0.995,                0.26634,                0.37354,                0.65668,             0.00014672,             0.00014672,             0.00014672
                    470,                0.45162,                0.35846,                0.86229,                0.97327,                      1,                  0.995,                  0.995,                0.26634,                0.37354,                0.65668,             0.00014276,             0.00014276,             0.00014276
                    471,                0.47328,                0.42032,                0.85481,                0.97363,                      1,                  0.995,                  0.995,                0.26584,                 0.3864,                0.65715,              0.0001388,              0.0001388,              0.0001388
                    472,                0.40059,                0.35067,                0.85367,                0.97363,                      1,                  0.995,                  0.995,                0.26584,                 0.3864,                0.65715,             0.00013484,             0.00013484,             0.00013484
                    473,                 0.4932,                0.43703,                0.89266,                0.97363,                      1,                  0.995,                  0.995,                0.26584,                 0.3864,                0.65715,             0.00013088,             0.00013088,             0.00013088
                    474,                0.37485,                 0.4171,                0.85829,                0.97348,                      1,                  0.995,                  0.995,                0.25863,                0.38819,                0.65695,             0.00012692,             0.00012692,             0.00012692
                    475,                0.36539,                0.37658,                0.84807,                0.97348,                      1,                  0.995,                  0.995,                0.25863,                0.38819,                0.65695,             0.00012296,             0.00012296,             0.00012296
                    476,                 0.4028,                0.38015,                0.85539,                0.97348,                      1,                  0.995,                  0.995,                0.25863,                0.38819,                0.65695,               0.000119,               0.000119,               0.000119
                    477,                0.36262,                0.32172,                0.82856,                 0.9736,                      1,                  0.995,                  0.995,                0.24655,                0.37739,                0.65598,             0.00011504,             0.00011504,             0.00011504
                    478,                0.30509,                0.33742,                0.85108,                 0.9736,                      1,                  0.995,                  0.995,                0.24655,                0.37739,                0.65598,             0.00011108,             0.00011108,             0.00011108
                    479,                0.37485,                0.33815,                0.83934,                 0.9736,                      1,                  0.995,                  0.995,                0.24655,                0.37739,                0.65598,             0.00010712,             0.00010712,             0.00010712
                    480,                0.47973,                0.40256,                0.84789,                0.97356,                      1,                  0.995,                  0.995,                0.24266,                0.36717,                0.65523,             0.00010316,             0.00010316,             0.00010316
                    481,                0.37661,                0.37127,                0.82371,                0.97356,                      1,                  0.995,                  0.995,                0.24266,                0.36717,                0.65523,               9.92e-05,               9.92e-05,               9.92e-05
                    482,                0.29097,                0.34773,                0.86451,                0.97356,                      1,                  0.995,                  0.995,                0.24266,                0.36717,                0.65523,              9.524e-05,              9.524e-05,              9.524e-05
