                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    306,                0.99673,                 1.2317,                  1.215,                0.95116,                0.75986,                0.84857,                 0.6497,                 1.0604,                 1.0164,                 1.4165,             0.00056603,             0.00056603,             0.00056603
                    307,                0.50956,                0.47777,                0.92334,                0.95116,                0.75986,                0.84857,                 0.6497,                 1.0604,                 1.0164,                 1.4165,              0.0005632,              0.0005632,              0.0005632
                    308,                0.44856,                0.45339,                0.90306,                0.94568,                0.76056,                0.85053,                0.65955,                 1.0712,                0.99015,                 1.4373,             0.00056037,             0.00056037,             0.00056037
                    309,                0.56264,                0.48695,                0.92103,                0.96432,                0.72602,                0.81602,                0.64863,                 1.0283,                0.99603,                 1.4025,             0.00055754,             0.00055754,             0.00055754
                    310,                0.58284,                0.57171,                0.94255,                0.96432,                0.72602,                0.81602,                0.64863,                 1.0283,                0.99603,                 1.4025,             0.00055471,             0.00055471,             0.00055471
                    311,                0.50003,                0.47205,                0.88326,                0.97067,                0.69974,                 0.8327,                0.63663,                 1.0157,                0.97373,                 1.3939,             0.00055188,             0.00055188,             0.00055188
                    312,                0.45338,                0.43028,                0.87071,                0.96625,                    0.7,                0.82169,                0.63875,                 1.0272,                 0.9578,                 1.3753,             0.00054905,             0.00054905,             0.00054905
                    313,                 1.4185,                 1.0402,                 1.3508,                0.96625,                    0.7,                0.82169,                0.63875,                 1.0272,                 0.9578,                 1.3753,             0.00054622,             0.00054622,             0.00054622
                    314,                0.50119,                0.43835,                0.86443,                0.95782,                    0.7,                0.82147,                0.63334,                 1.0408,                0.94731,                 1.3741,             0.00054339,             0.00054339,             0.00054339
                    315,                0.39374,                 0.4297,                0.87741,                0.95068,                    0.7,                0.82082,                0.63838,                  0.999,                0.92253,                 1.3224,             0.00054056,             0.00054056,             0.00054056
                    316,                0.60643,                0.53551,                0.94816,                0.95068,                    0.7,                0.82082,                0.63838,                  0.999,                0.92253,                 1.3224,             0.00053773,             0.00053773,             0.00053773
                    317,                0.49043,                0.46932,                0.92259,                0.95371,                    0.7,                0.80975,                0.64134,                 1.0158,                0.91145,                 1.3259,              0.0005349,              0.0005349,              0.0005349
                    318,                0.42995,                0.38711,                0.83159,                0.95772,                    0.7,                0.81811,                0.62579,                 1.0241,                0.91029,                 1.3191,             0.00053207,             0.00053207,             0.00053207
                    319,                0.48074,                0.42025,                0.91267,                0.95772,                    0.7,                0.81811,                0.62579,                 1.0241,                0.91029,                 1.3191,             0.00052924,             0.00052924,             0.00052924
                    320,                0.40895,                0.38036,                0.90783,                0.96049,                    0.7,                0.82175,                0.63632,                0.98569,                0.90544,                 1.2757,             0.00052642,             0.00052642,             0.00052642
                    321,                0.44424,                0.41312,                0.89011,                0.98135,                0.71669,                0.82715,                0.63272,                 1.0125,                0.95212,                 1.3021,             0.00052359,             0.00052359,             0.00052359
                    322,                 0.4289,                0.41448,                0.88773,                0.98135,                0.71669,                0.82715,                0.63272,                 1.0125,                0.95212,                 1.3021,             0.00052076,             0.00052076,             0.00052076
                    323,                0.89946,                0.81308,                 1.3857,                0.98055,                0.71838,                0.82552,                0.62598,                 1.0574,                0.95543,                 1.3365,             0.00051793,             0.00051793,             0.00051793
                    324,                0.45447,                0.40788,                0.82488,                0.97808,                0.72263,                0.82109,                0.61702,                 1.0689,                0.94845,                 1.3606,              0.0005151,              0.0005151,              0.0005151
                    325,                0.50648,                 0.4606,                0.93559,                0.97808,                0.72263,                0.82109,                0.61702,                 1.0689,                0.94845,                 1.3606,             0.00051227,             0.00051227,             0.00051227
                    326,                0.49629,                0.43739,                0.89062,                0.97955,                0.72742,                0.80613,                0.60947,                 1.0653,                0.94099,                 1.3568,             0.00050944,             0.00050944,             0.00050944
                    327,                0.47191,                0.44301,                0.87695,                0.93813,                0.76055,                0.80027,                0.61398,                 1.0728,                0.99627,                 1.3259,             0.00050661,             0.00050661,             0.00050661
                    328,                0.50126,                0.43466,                 0.8891,                0.93813,                0.76055,                0.80027,                0.61398,                 1.0728,                0.99627,                 1.3259,             0.00050378,             0.00050378,             0.00050378
                    329,                0.52062,                0.46912,                 0.8816,                0.94024,                0.75058,                0.78989,                0.61653,                 1.0586,                  1.042,                 1.2938,             0.00050095,             0.00050095,             0.00050095
                    330,                0.47484,                0.43102,                0.87503,                0.97919,                0.72147,                0.78744,                0.61793,                 1.0463,                 1.0814,                 1.2782,             0.00049812,             0.00049812,             0.00049812
                    331,                0.49395,                0.43898,                0.84815,                0.97919,                0.72147,                0.78744,                0.61793,                 1.0463,                 1.0814,                 1.2782,             0.00049529,             0.00049529,             0.00049529
                    332,                0.51565,                0.46424,                0.85975,                0.97795,                0.71821,                0.78371,                0.63618,                 1.0135,                 1.0462,                 1.2658,             0.00049246,             0.00049246,             0.00049246
                    333,                0.45951,                0.42494,                0.89554,                0.97655,                 0.7139,                0.77589,                0.65624,                 1.0201,                  1.034,                 1.2828,             0.00048963,             0.00048963,             0.00048963
                    334,                0.43101,                0.40893,                0.87327,                0.97655,                 0.7139,                0.77589,                0.65624,                 1.0201,                  1.034,                 1.2828,              0.0004868,              0.0004868,              0.0004868
                    335,                0.45164,                0.42368,                0.87257,                0.97776,                 0.7084,                0.77654,                0.65925,                 1.0343,                 1.0232,                 1.3096,             0.00048397,             0.00048397,             0.00048397
                    336,                0.50737,                0.43236,                0.85215,                0.98083,                0.70582,                0.77716,                0.64908,                 1.0606,                  1.048,                 1.3169,             0.00048114,             0.00048114,             0.00048114
                    337,                0.42117,                0.41879,                0.86607,                0.98083,                0.70582,                0.77716,                0.64908,                 1.0606,                  1.048,                 1.3169,             0.00047831,             0.00047831,             0.00047831
                    338,                0.48774,                0.41967,                 0.8838,                0.98219,                0.70682,                0.77918,                0.64227,                 1.0372,                 1.0086,                 1.2998,             0.00047549,             0.00047549,             0.00047549
                    339,                0.41899,                0.41999,                0.90696,                0.98313,                0.70748,                 0.7838,                0.65236,                0.99759,                0.97057,                 1.2653,             0.00047266,             0.00047266,             0.00047266
                    340,                0.53341,                0.45581,                0.84651,                0.98313,                0.70748,                 0.7838,                0.65236,                0.99759,                0.97057,                 1.2653,             0.00046983,             0.00046983,             0.00046983
                    341,                0.51055,                0.42859,                0.90049,                0.96898,                    0.7,                0.78578,                0.65552,                0.96188,                0.93362,                 1.2635,               0.000467,               0.000467,               0.000467
                    342,                0.53806,                0.45497,                0.87386,                0.98074,                0.71152,                0.80793,                0.68783,                0.91176,                0.86333,                 1.2377,             0.00046417,             0.00046417,             0.00046417
                    343,                0.42782,                0.41017,                0.88931,                0.98074,                0.71152,                0.80793,                0.68783,                0.91176,                0.86333,                 1.2377,             0.00046134,             0.00046134,             0.00046134
                    344,                0.63177,                0.56838,                  1.003,                 0.9797,                 0.7126,                0.82715,                0.67899,                0.90412,                0.84555,                 1.2347,             0.00045851,             0.00045851,             0.00045851
                    345,                0.46637,                 0.4961,                 0.9569,                0.97641,                 0.7141,                0.83415,                0.69956,                0.91116,                0.84837,                 1.2663,             0.00045568,             0.00045568,             0.00045568
                    346,                0.38733,                0.36109,                0.92841,                0.97641,                 0.7141,                0.83415,                0.69956,                0.91116,                0.84837,                 1.2663,             0.00045285,             0.00045285,             0.00045285
                    347,                0.49919,                0.43465,                0.85269,                0.97677,                0.71318,                0.83533,                0.70036,                0.98628,                0.89928,                  1.323,             0.00045002,             0.00045002,             0.00045002
                    348,                 0.5691,                0.44858,                0.97959,                0.97698,                0.71299,                0.83031,                0.69237,                0.94503,                0.92525,                  1.288,             0.00044719,             0.00044719,             0.00044719
                    349,                0.54108,                0.49132,                0.98154,                0.97698,                0.71299,                0.83031,                0.69237,                0.94503,                0.92525,                  1.288,             0.00044436,             0.00044436,             0.00044436
                    350,                0.45493,                0.41145,                0.88807,                0.97778,                0.71236,                0.82782,                0.68567,                0.91945,                0.91556,                 1.2743,             0.00044153,             0.00044153,             0.00044153
                    351,                0.54612,                0.49393,                0.95347,                0.97896,                0.71257,                0.82951,                 0.6833,                0.89263,                0.89203,                  1.259,              0.0004387,              0.0004387,              0.0004387
                    352,                0.64401,                0.63428,                  1.076,                0.97896,                0.71257,                0.82951,                 0.6833,                0.89263,                0.89203,                  1.259,             0.00043587,             0.00043587,             0.00043587
                    353,                0.44516,                0.44505,                0.88537,                 0.9657,                    0.7,                0.79657,                0.67006,                0.92275,                0.90582,                 1.2809,             0.00043304,             0.00043304,             0.00043304
                    354,                 0.4094,                0.39422,                 0.9184,                0.96592,                    0.7,                0.79307,                0.66706,                0.93338,                0.91377,                 1.2873,             0.00043021,             0.00043021,             0.00043021
                    355,                0.60163,                0.79274,                  1.043,                0.96592,                    0.7,                0.79307,                0.66706,                0.93338,                0.91377,                 1.2873,             0.00042739,             0.00042739,             0.00042739
                    356,                0.52513,                0.48539,                0.98516,                0.96434,                    0.7,                0.81577,                0.64733,                0.94425,                0.91929,                 1.2775,             0.00042456,             0.00042456,             0.00042456
                    357,                0.44806,                0.41354,                0.89564,                0.96661,                    0.7,                0.79795,                0.64961,                0.98227,                0.90767,                 1.2801,             0.00042173,             0.00042173,             0.00042173
                    358,                0.50753,                0.39759,                0.92043,                0.96661,                    0.7,                0.79795,                0.64961,                0.98227,                0.90767,                 1.2801,              0.0004189,              0.0004189,              0.0004189
                    359,                0.37347,                0.39086,                  0.875,                0.96692,                    0.7,                0.80799,                0.64181,                 1.0062,                0.89533,                 1.2887,             0.00041607,             0.00041607,             0.00041607
                    360,                0.57647,                0.41873,                 1.0374,                0.96647,                    0.7,                0.81186,                0.63969,                  1.001,                 0.9086,                 1.2806,             0.00041324,             0.00041324,             0.00041324
                    361,                  0.448,                0.42141,                0.81554,                0.96647,                    0.7,                0.81186,                0.63969,                  1.001,                 0.9086,                 1.2806,             0.00041041,             0.00041041,             0.00041041
                    362,                0.42873,                0.38742,                0.90367,                 0.9653,                    0.7,                0.80495,                0.63753,                 1.0087,                0.91224,                 1.2896,             0.00040758,             0.00040758,             0.00040758
                    363,                0.42674,                0.40993,                0.95032,                0.96232,                    0.7,                0.80472,                0.63242,                  0.995,                0.92802,                 1.2701,             0.00040475,             0.00040475,             0.00040475
                    364,                0.71108,                0.51929,                 1.0485,                0.96232,                    0.7,                0.80472,                0.63242,                  0.995,                0.92802,                 1.2701,             0.00040192,             0.00040192,             0.00040192
                    365,                0.41248,                 0.3663,                0.90109,                0.98233,                0.74661,                0.83673,                0.67526,                 1.0058,                0.94531,                 1.2824,             0.00039909,             0.00039909,             0.00039909
                    366,                0.71071,                0.53103,                 1.1752,                0.98356,                0.74516,                0.82572,                0.67655,                0.99993,                0.92523,                 1.2806,             0.00039626,             0.00039626,             0.00039626
                    367,                0.43003,                0.39691,                0.86642,                0.98356,                0.74516,                0.82572,                0.67655,                0.99993,                0.92523,                 1.2806,             0.00039343,             0.00039343,             0.00039343
                    368,                0.42438,                0.37724,                0.90656,                 0.9853,                0.74448,                0.83197,                0.67795,                0.96737,                0.91101,                 1.2513,              0.0003906,              0.0003906,              0.0003906
                    369,                0.45297,                0.40363,                0.92783,                0.98504,                0.75048,                0.84329,                0.68462,                 0.9632,                0.85455,                  1.248,             0.00038777,             0.00038777,             0.00038777
