                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    311,                0.40159,                0.28832,                0.84974,                0.94807,                      1,                  0.995,                0.72602,                 1.0497,                0.74279,                 1.7209,              0.0007724,              0.0007724,              0.0007724
                    312,                0.36388,                0.32708,                0.92818,                0.86604,                      1,                  0.995,                0.73427,                   1.05,                0.73252,                 1.7307,             0.00076844,             0.00076844,             0.00076844
                    313,                0.34325,                0.32423,                0.82012,                0.86604,                      1,                  0.995,                0.73427,                   1.05,                0.73252,                 1.7307,             0.00076448,             0.00076448,             0.00076448
                    314,                0.40246,                0.34752,                0.84951,                0.74265,                      1,                0.92667,                0.70432,                0.99107,                0.71445,                 1.6784,             0.00076052,             0.00076052,             0.00076052
                    315,                0.37228,                0.28295,                0.84488,                0.74543,                      1,                0.92667,                 0.6864,                 1.0209,                0.71043,                 1.6223,             0.00075656,             0.00075656,             0.00075656
                    316,                0.36068,                0.30406,                0.91094,                0.74543,                      1,                0.92667,                 0.6864,                 1.0209,                0.71043,                 1.6223,              0.0007526,              0.0007526,              0.0007526
                    317,                0.43757,                0.32847,                0.93199,                      1,                0.79067,                  0.955,                0.71227,                 1.0111,                0.73137,                 1.5684,             0.00074864,             0.00074864,             0.00074864
                    318,                0.54446,                0.36608,                 1.0053,                      1,                 0.8061,                  0.955,                0.70094,                0.98853,                0.72454,                 1.5599,             0.00074468,             0.00074468,             0.00074468
                    319,                0.35122,                0.35618,                0.93407,                      1,                 0.8061,                  0.955,                0.70094,                0.98853,                0.72454,                 1.5599,             0.00074072,             0.00074072,             0.00074072
                    320,                0.40584,                0.30517,                0.85195,                      1,                  0.815,                0.94167,                 0.7392,                0.95614,                0.72291,                 1.5319,             0.00073676,             0.00073676,             0.00073676
                    321,                0.31205,                0.28943,                 0.9391,                      1,                0.83079,                  0.955,                0.72297,                0.93592,                0.77177,                 1.4832,              0.0007328,              0.0007328,              0.0007328
                    322,                0.40941,                0.29292,                0.90039,                      1,                0.83079,                  0.955,                0.72297,                0.93592,                0.77177,                 1.4832,             0.00072884,             0.00072884,             0.00072884
                    323,                0.37411,                0.29282,                0.85053,                      1,                0.82824,                  0.955,                0.71396,                0.88727,                0.78028,                 1.4494,             0.00072488,             0.00072488,             0.00072488
                    324,                0.33169,                0.26404,                0.83379,                      1,                0.82932,                0.89147,                0.66654,                0.82507,                0.80881,                 1.4266,             0.00072092,             0.00072092,             0.00072092
                    325,                0.34507,                0.32052,                0.88978,                      1,                0.82932,                0.89147,                0.66654,                0.82507,                0.80881,                 1.4266,             0.00071696,             0.00071696,             0.00071696
                    326,                 0.3815,                0.33676,                0.86758,                      1,                0.82426,                0.88553,                0.69007,                0.78137,                0.82194,                 1.3799,               0.000713,               0.000713,               0.000713
                    327,                0.40769,                0.34662,                 0.9276,                      1,                0.82035,                0.87864,                0.69482,                0.76075,                0.87361,                 1.3711,             0.00070904,             0.00070904,             0.00070904
                    328,                0.30139,                0.26962,                 0.8667,                      1,                0.82035,                0.87864,                0.69482,                0.76075,                0.87361,                 1.3711,             0.00070508,             0.00070508,             0.00070508
                    329,                0.33698,                0.29001,                 0.8608,                0.80952,                0.83333,                0.84095,                  0.688,                0.78645,                0.90729,                 1.3944,             0.00070112,             0.00070112,             0.00070112
                    330,                0.26876,                0.26573,                0.87336,                0.80998,                0.83333,                 0.8341,                0.67101,                0.83662,                0.91587,                 1.4269,             0.00069716,             0.00069716,             0.00069716
                    331,                0.32363,                0.29362,                0.76666,                0.80998,                0.83333,                 0.8341,                0.67101,                0.83662,                0.91587,                 1.4269,              0.0006932,              0.0006932,              0.0006932
                    332,                0.29195,                0.27734,                0.90637,                0.81112,                0.83333,                 0.8349,                0.69095,                0.84832,                0.88202,                 1.4292,             0.00068924,             0.00068924,             0.00068924
                    333,                0.37784,                0.32411,                0.90575,                      1,                0.81915,                0.87056,                0.71346,                0.81594,                0.84235,                 1.4227,             0.00068528,             0.00068528,             0.00068528
                    334,                0.41754,                0.32859,                0.87629,                      1,                0.81915,                0.87056,                0.71346,                0.81594,                0.84235,                 1.4227,             0.00068132,             0.00068132,             0.00068132
                    335,                0.32781,                0.26623,                0.90118,                      1,                0.83287,                  0.895,                0.71431,                0.82141,                0.69699,                 1.4489,             0.00067736,             0.00067736,             0.00067736
                    336,                0.29385,                0.27674,                0.86773,                0.99306,                0.83333,                  0.931,                0.74401,                0.85853,                0.65758,                 1.4886,              0.0006734,              0.0006734,              0.0006734
                    337,                0.31151,                0.27776,                0.91074,                0.99306,                0.83333,                  0.931,                0.74401,                0.85853,                0.65758,                 1.4886,             0.00066944,             0.00066944,             0.00066944
                    338,                0.28891,                0.25097,                  0.814,                0.99073,                0.83333,                  0.931,                0.72787,                0.86993,                0.69164,                 1.4718,             0.00066548,             0.00066548,             0.00066548
                    339,                0.38415,                0.44332,                0.93428,                0.98666,                0.83333,                  0.915,                0.73845,                0.88347,                0.70158,                 1.4455,             0.00066152,             0.00066152,             0.00066152
                    340,                0.36033,                0.28129,                0.95987,                0.98666,                0.83333,                  0.915,                0.73845,                0.88347,                0.70158,                 1.4455,             0.00065756,             0.00065756,             0.00065756
                    341,                0.40455,                0.33249,                 1.0004,                0.98008,                0.83333,                0.90885,                0.73325,                0.89057,                0.72242,                 1.4383,              0.0006536,              0.0006536,              0.0006536
                    342,                0.32366,                0.28254,                0.84785,                0.96909,                0.83333,                  0.895,                0.72481,                0.83763,                0.78438,                 1.4025,             0.00064964,             0.00064964,             0.00064964
                    343,                0.24987,                0.32295,                0.88425,                0.96909,                0.83333,                  0.895,                0.72481,                0.83763,                0.78438,                 1.4025,             0.00064568,             0.00064568,             0.00064568
                    344,                0.25105,                0.25285,                0.84056,                0.96854,                0.83333,                  0.895,                0.71854,                0.78665,                0.81286,                 1.3626,             0.00064172,             0.00064172,             0.00064172
                    345,                0.32485,                0.28555,                0.87553,                 0.9775,                0.83333,                  0.895,                0.71693,                0.76997,                0.84229,                 1.3397,             0.00063776,             0.00063776,             0.00063776
                    346,                0.35614,                 0.2684,                0.88891,                 0.9775,                0.83333,                  0.895,                0.71693,                0.76997,                0.84229,                 1.3397,              0.0006338,              0.0006338,              0.0006338
                    347,                0.33965,                0.25286,                0.87168,                0.98372,                0.83333,                0.90357,                0.72131,                0.78868,                0.78094,                 1.3255,             0.00062984,             0.00062984,             0.00062984
                    348,                0.37071,                0.28824,                0.87698,                0.98477,                0.83333,                0.90357,                0.72095,                 0.8038,                0.72634,                  1.335,             0.00062588,             0.00062588,             0.00062588
                    349,                 0.2677,                0.25572,                0.83671,                0.98477,                0.83333,                0.90357,                0.72095,                 0.8038,                0.72634,                  1.335,             0.00062192,             0.00062192,             0.00062192
                    350,                0.27697,                0.26486,                0.86578,                0.98558,                0.83333,                  0.931,                0.74357,                0.80223,                0.62423,                 1.3388,             0.00061796,             0.00061796,             0.00061796
                    351,                0.43512,                0.27404,                 1.0217,                0.98655,                0.83333,                0.97214,                 0.7779,                 0.7846,                0.56225,                 1.3371,               0.000614,               0.000614,               0.000614
                    352,                0.31128,                0.27256,                0.91135,                0.98655,                0.83333,                0.97214,                 0.7779,                 0.7846,                0.56225,                 1.3371,             0.00061004,             0.00061004,             0.00061004
                    353,                0.26638,                0.24534,                0.80725,                 0.9961,                      1,                  0.995,                0.82213,                0.76934,                0.50246,                 1.3291,             0.00060608,             0.00060608,             0.00060608
                    354,                0.22897,                0.22552,                0.85868,                0.99022,                      1,                  0.995,                0.84309,                0.73729,                0.48278,                 1.3007,             0.00060212,             0.00060212,             0.00060212
                    355,                0.33183,                0.27187,                0.87405,                0.99022,                      1,                  0.995,                0.84309,                0.73729,                0.48278,                 1.3007,             0.00059816,             0.00059816,             0.00059816
                    356,                0.31777,                0.31938,                0.87676,                0.98935,                      1,                  0.995,                0.84929,                0.74668,                0.49493,                 1.3005,              0.0005942,              0.0005942,              0.0005942
                    357,                0.29984,                0.25106,                0.84898,                 0.9885,                      1,                  0.995,                0.85042,                0.73226,                0.50166,                 1.2873,             0.00059024,             0.00059024,             0.00059024
                    358,                0.32083,                0.26542,                0.83724,                 0.9885,                      1,                  0.995,                0.85042,                0.73226,                0.50166,                 1.2873,             0.00058628,             0.00058628,             0.00058628
                    359,                0.37385,                0.27981,                0.91287,                0.98794,                      1,                  0.995,                0.82299,                0.70237,                0.51409,                 1.2812,             0.00058232,             0.00058232,             0.00058232
                    360,                0.36987,                0.32609,                 0.8676,                0.98719,                      1,                  0.995,                0.82293,                0.68119,                0.50599,                 1.2936,             0.00057836,             0.00057836,             0.00057836
